SIRUTA;DENLOC;CODP;JUD;SIRSUP;TIP;NIV;MED;REGIUNE;FSJ;FS2;FS3;FSL;rang;fictiv
109292;CHELINȚA;437357;24;109265;19;3;1;6;26;2632063;3002579;2632063602580;V;
109309;MÂNĂU;437358;24;109265;19;3;1;6;26;2632063;3007288;2632063607297;V;
109318;SOMEȘ-UILEAC;437359;24;109265;19;3;1;6;26;2632063;3011115;2632063611132;V;
109327;TOHAT;437361;24;109265;18;3;1;6;26;2632063;3012098;2632063612115;V;
109336;ȚICĂU;437362;24;109265;19;3;1;6;26;2632063;3012374;2632063612391;V;
109345;VICEA;437363;24;109265;19;3;1;6;26;2632063;3013322;2632063613339;V;
106979;ORAȘ VIȘEU DE SUS;0;24;243;2;2;1;6;26;26;;2632074000000;III;
106988;VIȘEU DE SUS;435700;24;106979;17;3;1;6;26;2632074;1013417;2632074213433;III;
106997;VIȘEU DE MIJLOC;435701;24;106979;18;3;1;6;26;2632074;2013416;2632074613432;V;
107001;ARDUSAT;0;24;243;3;2;3;6;26;26;;2650077000000;IV;
107010;ARDUSAT;437005;24;107001;22;3;3;6;26;2650077;1000286;2650077300287;IV;
107029;ARIEȘU DE CÂMP;437006;24;107001;23;3;3;6;26;2650077;3000303;2650077700304;V;
107038;COLȚIREA;437007;24;107001;23;3;3;6;26;2650077;3003104;2650077703106;V;
107047;ARINIȘ;0;24;243;3;2;3;6;26;26;;2650083000000;IV;
107056;ARINIȘ;737010;24;107047;22;3;3;6;26;2650083;1000307;2650083300308;IV;
107065;RODINA;437011;24;107047;23;3;3;6;26;2650083;3009996;2650083710009;V;
107074;TĂMĂȘEȘTI;437012;24;107047;23;3;3;6;26;2650083;3011804;2650083711823;V;
107083;ASUAJU DE SUS;0;24;243;3;2;3;6;26;26;;2650090000000;IV;
107092;ASUAJU DE SUS;437015;24;107083;22;3;3;6;26;2650090;1000352;2650090300353;IV;
107109;ASUAJU DE JOS;437016;24;107083;23;3;3;6;26;2650090;3000351;2650090700352;V;
107118;BĂIȚA DE SUB CODRU;0;24;243;3;2;3;6;26;26;;2650148000000;IV;
107127;BĂIȚA DE SUB CODRU;437020;24;107118;22;3;3;6;26;2650148;1000621;2650148300621;IV;
107145;URMENIȘ;437021;24;107118;23;3;3;6;26;2650148;3012559;2650148712574;V;
107154;BĂIUȚ;0;24;243;3;2;3;6;26;26;;2650149000000;IV;
107163;BĂIUȚ;437025;24;107154;22;3;3;6;26;2650149;1000624;2650149300623;IV;
107172;POIANA BOTIZII;437026;24;107154;23;3;3;6;26;2650149;3009197;2650149709209;V;
107181;STRÂMBU-BĂIUȚ;437027;24;107154;23;3;3;6;26;2650149;3011319;2650149711336;V;
107190;BĂSEȘTI;0;24;243;3;2;3;6;26;26;;2650185000000;IV;
107207;BĂSEȘTI;437030;24;107190;22;3;3;6;26;2650185;1000783;2650185300782;IV;
107136;ODEȘTI;437031;24;107190;23;3;3;6;26;2650185;3008185;2650185708196;V;
107216;SĂLIȘTE;437032;24;107190;23;3;3;6;26;2650185;3010454;2650185710468;V;
107225;STREMȚ;437033;24;107190;23;3;3;6;26;2650185;3011333;2650185711350;V;
107314;BÂRSANA;0;24;243;3;2;3;6;26;26;;2650200000000;IV;
107323;BÂRSANA;437035;24;107314;22;3;3;6;26;2650200;1000854;2650200300853;IV;
107332;NĂNEȘTI;437036;24;107314;23;3;3;6;26;2650200;3007887;2650200707895;V;
107234;BICAZ;0;24;243;3;2;3;6;26;26;;2650250000000;IV;
107243;BICAZ;437040;24;107234;22;3;3;6;26;2650250;1001058;2650250301058;IV;
107252;CIUTA;437041;24;107234;23;3;3;6;26;2650250;3002943;2650250702944;V;
107261;CORNI;437042;24;107234;23;3;3;6;26;2650250;3003269;2650250703272;V;
107270;BISTRA;0;24;243;3;2;3;6;26;26;;2650265000000;IV;
107289;BISTRA;437045;24;107270;22;3;3;6;26;2650265;1001104;2650265301103;IV;
107298;CRASNA VIȘEULUI;437046;24;107270;23;3;3;6;26;2650265;3003501;2650265703504;V;
107305;VALEA VIȘEULUI;437047;24;107270;23;3;3;6;26;2650265;3013025;2650265713040;V;
107350;BOCICOIU MARE;0;24;243;3;2;3;6;26;26;;2650284000000;IV;
107369;BOCICOIU MARE;437050;24;107350;22;3;3;6;26;2650284;1001201;2650284301202;IV;
107378;CRĂCIUNEȘTI;437051;24;107350;23;3;3;6;26;2650284;3003508;2650284703511;V;
107387;LUNCA LA TISA;437052;24;107350;23;3;3;6;26;2650284;3006835;2650284706844;V;
107396;TISA;437053;24;107350;23;3;3;6;26;2650284;3012055;2650284712069;V;
107403;BOGDAN VODĂ;0;24;243;3;2;3;6;26;26;;2650293000000;IV;
107412;BOGDAN VODĂ;437055;24;107403;22;3;3;6;26;2650293;1001250;2650293301251;IV;
107421;BOCICOEL;437056;24;107403;23;3;3;6;26;2650293;3001200;2650293701201;V;
107430;BOIU MARE;0;24;243;3;2;3;6;26;26;;2650307000000;IV;
107449;BOIU MARE;437060;24;107430;22;3;3;6;26;2650307;1001311;2650307301312;IV;
107458;FRÂNCENII BOIULUI;437061;24;107430;23;3;3;6;26;2650307;3004869;2650307704875;V;
107467;PRISLOP;437062;24;107430;23;3;3;6;26;2650307;3009543;2650307709554;V;
107476;ROMĂNEȘTI;437062;24;107430;23;3;3;6;26;2650307;3010026;2650307710038;V;
107485;BOTIZA;0;24;243;3;2;3;6;26;26;;2650334000000;IV;
107494;BOTIZA;437065;24;107485;22;3;3;6;26;2650334;1001448;2650334301449;IV;
107519;BUDEȘTI;0;24;243;3;2;3;6;26;26;;2650419000000;IV;
107528;BUDEȘTI;437070;24;107519;22;3;3;6;26;2650419;1001805;2650419301801;IV;
107537;SÂRBI;437071;24;107519;23;3;3;6;26;2650419;3010677;2650419710685;V;
107546;CĂLINEȘTI;0;24;243;3;2;3;6;26;26;;2650485000000;IV;
107555;CĂLINEȘTI;734075;24;107546;22;3;3;6;26;2650485;1002169;2650485302163;IV;
107564;CORNEȘTI;437076;24;107546;23;3;3;6;26;2650485;3003255;2650485703255;V;
107573;VĂLENI;437077;24;107546;23;3;3;6;26;2650485;3013124;2650485713120;V;
107715;CÂMPULUNG LA TISA;0;24;243;3;2;3;6;26;26;;2650521000000;IV;
107724;CÂMPULUNG LA TISA;437080;24;107715;22;3;3;6;26;2650521;1002354;2650521302355;IV;
107582;CERNEȘTI;0;24;243;3;2;3;6;26;26;;2650560000000;IV;
107591;CERNEȘTI;437085;24;107582;22;3;3;6;26;2650560;1002516;2650560302516;IV;
107608;BREBENI;437086;24;107582;23;3;3;6;26;2650560;3001639;2650560701638;V;
107617;CIOCOTIȘ;437087;24;107582;23;3;3;6;26;2650560;3002797;2650560702799;V;
107626;FÂNAȚE;437088;24;107582;23;3;3;6;26;2650560;3004608;2650560704614;V;
107635;IZVOARELE;437089;24;107582;23;3;3;6;26;2650560;3006273;2650560706290;V;
107644;MĂGURENI;437091;24;107582;23;3;3;6;26;2650560;3007121;2650560707131;V;
107653;TRESTIA;437092;24;107582;23;3;3;6;26;2650560;3012206;2650560712221;V;
107662;CICÂRLĂU;0;24;243;3;2;3;6;26;26;;2650601000000;IV;
107671;CICÂRLĂU;437095;24;107662;22;3;3;6;26;2650601;1002729;2650601302731;IV;
107680;BÂRGĂU;437096;24;107662;23;3;3;6;26;2650601;3000829;2650601700829;V;
107699;HANDALU ILBEI;437097;24;107662;23;3;3;6;26;2650601;3005696;2650601705703;V;
107706;ILBA;437098;24;107662;23;3;3;6;26;2650601;3006109;2650601706118;V;
179837;COAȘ;0;24;243;3;2;3;6;26;26;;2650654000000;;0
108829;COAȘ;437282;24;179837;22;3;3;6;26;2650654;3002997;2650654302999;V;
108865;ÎNTRERÂURI;437287;24;179837;23;3;3;6;26;2650654;3006329;2650654706337;V;
179846;COLTĂU;0;24;243;3;2;3;6;26;26;;2650672000000;;0
108838;COLTĂU;437283;24;179846;22;3;3;6;26;2650672;3003095;2650672303097;V;
108810;CĂTĂLINA;437281;24;179846;23;3;3;6;26;2650672;3002285;2650672702286;V;
107733;COPALNIC-MĂNĂȘTUR;0;24;243;3;2;3;6;26;26;;2650687000000;IV;
107742;COPALNIC-MĂNĂȘTUR;437100;24;107733;22;3;3;6;26;2650687;1003170;2650687303173;IV;
107751;BERINȚA;437101;24;107733;23;3;3;6;26;2650687;3001016;2650687701017;V;
107760;CĂRPINIȘ;437102;24;107733;23;3;3;6;26;2650687;3002272;2650687702272;V;
107779;COPALNIC;437103;24;107733;23;3;3;6;26;2650687;3003168;2650687703171;V;
107788;COPALNIC-DEAL;437104;24;107733;23;3;3;6;26;2650687;3003169;2650687703172;V;
107797;CURTUIUȘU MIC;437106;24;107733;23;3;3;6;26;2650687;3003752;2650687703756;V;
107804;FĂUREȘTI;437107;24;107733;23;3;3;6;26;2650687;3004600;2650687704603;V;
107813;LĂSCHIA;437108;24;107733;23;3;3;6;26;2650687;3006516;2650687706524;V;
107822;PRELUCA NOUĂ;437109;24;107733;23;3;3;6;26;2650687;3009482;2650687709495;V;
107831;PRELUCA VECHE;437111;24;107733;23;3;3;6;26;2650687;3009483;2650687709496;V;
107840;RUȘOR;437112;24;107733;23;3;3;6;26;2650687;3010222;2650687710236;V;
107859;VAD;437113;24;107733;23;3;3;6;26;2650687;3012603;2650687712620;V;
107868;COROIENI;0;24;243;3;2;3;6;26;26;;2650718000000;IV;
107877;COROIENI;437126;24;107868;22;3;3;6;26;2650718;1003296;2650718303299;IV;
107886;BABA;437127;24;107868;23;3;3;6;26;2650718;3000390;2650718700391;V;
107895;DEALU MARE;437128;24;107868;23;3;3;6;26;2650718;3003942;2650718703945;V;
107902;DRĂGHIA;437129;24;107868;23;3;3;6;26;2650718;3004298;2650718704304;V;
107911;VĂLENII LĂPUȘULUI;437125;24;107868;23;3;3;6;26;2650718;3013135;2650718713151;V;
107920;CUPȘENI;0;24;243;3;2;3;6;26;26;;2650807000000;IV;
107939;CUPȘENI;437130;24;107920;22;3;3;6;26;2650807;1003708;2650807303712;IV;
107948;COSTENI;437131;24;107920;23;3;3;6;26;2650807;3003342;2650807703345;V;
107957;LIBOTIN;437132;24;107920;23;3;3;6;26;2650807;3006616;2650807706624;V;
107966;UNGURENI;437133;24;107920;23;3;3;6;26;2650807;3012502;2650807712521;V;
107975;DESEȘTI;0;24;243;3;2;3;6;26;26;;2650862000000;IV;
107984;DESEȘTI;437135;24;107975;22;3;3;6;26;2650862;1004034;2650862304039;IV;
107993;HĂRNICEȘTI;437136;24;107975;23;3;3;6;26;2650862;3005743;2650862705750;V;
108008;MARA;437137;24;107975;23;3;3;6;26;2650862;3007000;2650862707009;V;
108035;DUMBRĂVIȚA;0;24;243;3;2;3;6;26;26;;2650966000000;IV;
108044;DUMBRĂVIȚA;437145;24;108035;22;3;3;6;26;2650966;1004444;2650966304449;IV;
108053;CĂRBUNARI;437146;24;108035;23;3;3;6;26;2650966;3002256;2650966702257;V;
108062;CHECHIȘ;437147;24;108035;23;3;3;6;26;2650966;3002565;2650966702566;V;
108071;RUS;437148;24;108035;23;3;3;6;26;2650966;3010186;2650966710198;V;
108080;ȘINDREȘTI;437149;24;108035;23;3;3;6;26;2650966;3011582;2650966711598;V;
108099;UNGURAȘ;437151;24;108035;23;3;3;6;26;2650966;3012490;2650966712506;V;
108106;FĂRCAȘA;0;24;243;3;2;3;6;26;26;;2650990000000;IV;
108115;FĂRCAȘA;437155;24;108106;22;3;3;6;26;2650990;1004584;2650990304589;IV;
108124;BUZEȘTI;437156;24;108106;23;3;3;6;26;2650990;3001987;2650990701987;V;
108133;SÂRBI;437157;24;108106;23;3;3;6;26;2650990;3010676;2650990710693;V;
108142;TĂMAIA;437158;24;108106;23;3;3;6;26;2650990;3011794;2650990711811;V;
179855;GÂRDANI;0;24;243;3;2;3;6;26;26;;2651089000000;;0
108936;GÂRDANI;437301;24;179855;22;3;3;6;26;2651089;3005099;2651089305106;V;
108151;GIULEȘTI;0;24;243;3;2;3;6;26;26;;2651136000000;IV;
108160;GIULEȘTI;437160;24;108151;22;3;3;6;26;2651136;1005285;2651136305289;IV;
108179;BERBEȘTI;437161;24;108151;23;3;3;6;26;2651136;3000970;2651136700970;V;
108188;FEREȘTI;437162;24;108151;23;3;3;6;26;2651136;3004697;2651136704701;V;
108197;MĂNĂSTIREA;437163;24;108151;23;3;3;6;26;2651136;3007166;2651136707177;V;
106363;GROȘI;0;24;243;3;2;3;6;26;26;;2651203000000;IV;
106372;GROȘI;437165;24;106363;22;3;3;6;26;2651203;1005547;2651203305549;IV;
106381;OCOLIȘ;437166;24;106363;23;3;3;6;26;2651203;3008169;2651203708179;V;
106390;SATU NOU DE JOS;437167;24;106363;23;3;3;6;26;2651203;3010357;2651203710370;V;
179622;GROȘII ȚIBLEȘULUI;0;24;243;3;2;3;6;26;26;;2651204000000;;0
109069;GROȘII ȚIBLEȘULUI;437316;24;179622;22;3;3;6;26;2651204;3005550;2651204305557;V;
108204;IEUD;0;24;243;3;2;3;6;26;26;;2651308000000;IV;
108213;IEUD;437170;24;108204;22;3;3;6;26;2651308;1006085;2651308306093;IV;
108222;LĂPUȘ;0;24;243;3;2;3;6;26;26;;2651391000000;IV;
108231;LĂPUȘ;437175;24;108222;22;3;3;6;26;2651391;1006504;2651391306512;IV;
108240;LEORDINA;0;24;243;3;2;3;6;26;26;;2651407000000;IV;
108259;LEORDINA;437180;24;108240;22;3;3;6;26;2651407;1006573;2651407306581;IV;
108268;MIREȘU MARE;0;24;243;3;2;3;6;26;26;;2651607000000;IV;
108277;MIREȘU MARE;437185;24;108268;22;3;3;6;26;2651607;1007555;2651607307563;IV;
108286;DĂNEȘTII CHIOARULUI;437186;24;108268;23;3;3;6;26;2651607;3003845;2651607703850;V;
108295;IADĂRA;437187;24;108268;23;3;3;6;26;2651607;3006004;2651607706012;V;
108302;LUCĂCEȘTI;437188;24;108268;23;3;3;6;26;2651607;3006740;2651607706749;V;
108311;REMEȚI PE SOMEȘ;437189;24;108268;23;3;3;6;26;2651607;3009947;2651607709960;V;
108320;STEJERA;437191;24;108268;23;3;3;6;26;2651607;3011256;2651607711273;V;
108339;TULGHIEȘ;437192;24;108268;23;3;3;6;26;2651607;3012269;2651607712286;V;
108348;MOISEI;0;24;243;3;2;3;6;26;26;;2651632000000;IV;
108357;MOISEI;437195;24;108348;22;3;3;6;26;2651632;1007658;2651632307667;IV;
108366;OARȚA DE JOS;0;24;243;3;2;3;6;26;26;;2651826000000;IV;
108375;OARȚA DE JOS;437200;24;108366;22;3;3;6;26;2651826;1008113;2651826308124;IV;
108384;OARȚA DE SUS;437201;24;108366;23;3;3;6;26;2651826;3008114;2651826708125;V;
108393;ORȚIȚA;437202;24;108366;23;3;3;6;26;2651826;3008352;2651826708364;V;
108400;OCNA ȘUGATAG;0;24;243;3;2;3;6;26;26;;2651835000000;IV;
108419;OCNA ȘUGATAG;437205;24;108400;22;3;3;6;26;2651835;1008162;2651835308173;IV;
108428;BREB;437206;24;108400;23;3;3;6;26;2651835;3001635;2651835701636;V;
108437;HOTENI;437207;24;108400;23;3;3;6;26;2651835;3005937;2651835705945;V;
108446;SAT-ȘUGATAG;437208;24;108400;23;3;3;6;26;2651835;3010299;2651835710313;V;
179864;ONCEȘTI;0;24;243;3;2;3;6;26;26;;2651858000000;;0
107341;ONCEȘTI;437037;24;179864;22;3;3;6;26;2651858;3008276;2651858308286;V;
108455;PETROVA;0;24;243;3;2;3;6;26;26;;2652177000000;IV;
108464;PETROVA;437210;24;108455;22;3;3;6;26;2652177;1008808;2652177308820;IV;
108473;POIENILE DE SUB MUNTE;0;24;243;3;2;3;6;26;26;;2652250000000;IV;
108482;POIENILE DE SUB MUNTE;437220;24;108473;22;3;3;6;26;2652250;1009287;2652250309299;IV;
179604;POIENILE IZEI;0;24;243;3;2;3;6;26;26;;2652251000000;IV;
107500;POIENILE IZEI;437215;24;179604;22;3;3;6;26;2652251;1009288;2652251309300;IV;
106407;RECEA;0;24;243;3;2;3;6;26;26;;2652368000000;IV;
106416;RECEA;437225;24;106407;22;3;3;6;26;2652368;1009903;2652368309909;IV;
106425;BOZÂNTA MICĂ;437226;24;106407;23;3;3;6;26;2652368;3001477;2652368701478;V;
106434;LĂPUȘEL;437227;24;106407;23;3;3;6;26;2652368;3006506;2652368706514;V;
106443;MOCIRA;437228;24;106407;23;3;3;6;26;2652368;3007619;2652368707628;V;
106452;SĂSAR;437229;24;106407;23;3;3;6;26;2652368;3010525;2652368710538;V;
108491;REMETEA CHIOARULUI;0;24;243;3;2;3;6;26;26;;2652380000000;IV;
108507;REMETEA CHIOARULUI;437230;24;108491;22;3;3;6;26;2652380;1009939;2652380309952;IV;
108516;BERCHEZ;437231;24;108491;23;3;3;6;26;2652380;3000979;2652380700980;V;
108525;BERCHEZOAIA;437232;24;108491;23;3;3;6;26;2652380;3000980;2652380700981;V;
108534;POSTA;437233;24;108491;23;3;3;6;26;2652380;3009404;2652380709416;V;
108543;REMECIOARA;437234;24;108491;23;3;3;6;26;2652380;3009934;2652380709947;V;
108552;REMEȚI;0;24;243;3;2;3;6;26;26;;2652382000000;IV;
108561;REMEȚI;437235;24;108552;22;3;3;6;26;2652382;1009946;2652382309959;IV;
108570;PIATRA;437236;24;108552;23;3;3;6;26;2652382;3008827;2652382708837;V;
108589;TECEU MIC;437237;24;108552;23;3;3;6;26;2652382;3011931;2652382711948;V;
108598;REPEDEA;0;24;243;3;2;3;6;26;26;;2652383000000;IV;
108605;REPEDEA;437240;24;108598;22;3;3;6;26;2652383;1009952;2652383309964;IV;
108614;RONA DE JOS;0;24;243;3;2;3;6;26;26;;2652406000000;IV;
108623;RONA DE JOS;437245;24;108614;22;3;3;6;26;2652406;1010048;2652406310061;IV;
108632;RONA DE SUS;0;24;243;3;2;3;6;26;26;;2652407000000;IV;
108641;RONA DE SUS;437250;24;108632;22;3;3;6;26;2652407;1010049;2652407310062;IV;
108650;COȘTIUI;437251;24;108632;23;3;3;6;26;2652407;3003401;2652407703404;V;
108669;ROZAVLEA;0;24;243;3;2;3;6;26;26;;2652422000000;IV;
108678;ROZAVLEA;437255;24;108669;22;3;3;6;26;2652422;1010124;2652422310137;IV;
180073;SALTA;0;24;108669;23;3;3;6;26;2652422;;2652422710277;;0
108696;RUSCOVA;0;24;243;3;2;3;6;26;26;;2652434000000;IV;
108703;RUSCOVA;437260;24;108696;22;3;3;6;26;2652434;1010196;2652434310209;IV;
106620;SARASĂU;0;24;243;3;2;3;6;26;26;;2652456000000;IV;
106639;SARASĂU;437265;24;106620;22;3;3;6;26;2652456;1010275;2652456310289;IV;
108712;SATULUNG;0;24;243;3;2;3;6;26;26;;2652466000000;IV;
108721;SATULUNG;437270;24;108712;22;3;3;6;26;2652466;1010362;2652466310375;IV;
108730;ARIEȘU DE PĂDURE;437271;24;108712;23;3;3;6;26;2652466;3000304;2652466700305;V;
108749;FERSIG;437272;24;108712;23;3;3;6;26;2652466;3004701;2652466704706;V;
108758;FINTEUȘU MIC;437273;24;108712;23;3;3;6;26;2652466;3004752;2652466704757;V;
108767;HIDEAGA;437274;24;108712;23;3;3;6;26;2652466;3005808;2652466705816;V;
108776;MOGOȘEȘTI;437276;24;108712;23;3;3;6;26;2652466;3007645;2652466707656;V;
108785;PRIBILEȘTI;437277;24;108712;23;3;3;6;26;2652466;3009500;2652466709513;V;
108794;SĂCĂLĂȘENI;0;24;243;3;2;3;6;26;26;;2652471000000;IV;
108801;SĂCĂLĂȘENI;437280;24;108794;22;3;3;6;26;2652471;1010379;2652471310392;IV;
108847;CORUIA;437284;24;108794;23;3;3;6;26;2652471;3003312;2652471703315;V;
108856;CULCEA;437286;24;108794;23;3;3;6;26;2652471;3003693;2652471703696;V;
108874;SĂCEL;0;24;243;3;2;3;6;26;26;;2652473000000;IV;
108883;SĂCEL;437290;24;108874;22;3;3;6;26;2652473;1010390;2652473310403;IV;
108918;SĂLSIG;0;24;243;3;2;3;6;26;26;;2652493000000;IV;
108927;SĂLSIG;437300;24;108918;22;3;3;6;26;2652493;1010469;2652493310482;IV;
108945;SĂPÂNȚA;0;24;243;3;2;3;6;26;26;;2652498000000;IV;
108954;SĂPÂNȚA;437305;24;108945;22;3;3;6;26;2652498;1010479;2652498310492;IV;
109005;STRÂMTURA;0;24;243;3;2;3;6;26;26;;2652672000000;IV;
109014;STRÂMTURA;437310;24;109005;22;3;3;6;26;2652672;1011322;2652672311339;IV;
109023;GLOD;437311;24;109005;23;3;3;6;26;2652672;3005339;2652672705345;V;
109032;SLĂTIOARA;437312;24;109005;23;3;3;6;26;2652672;3010995;2652672711009;V;
109041;SUCIU DE SUS;0;24;243;3;2;3;6;26;26;;2652685000000;IV;
109050;SUCIU DE SUS;437315;24;109041;22;3;3;6;26;2652685;1011390;2652685311407;IV;
109078;LARGA;437317;24;109041;23;3;3;6;26;2652685;3006455;2652685706461;V;
109087;SUCIU DE JOS;437318;24;109041;23;3;3;6;26;2652685;3011389;2652685711406;V;
179613;ȘIEU;0;24;243;3;2;3;6;26;26;;2652728000000;;0
108687;ȘIEU;437230;24;179613;22;3;3;6;26;2652728;1011557;2652728311573;V;
109096;ȘISEȘTI;0;24;243;3;2;3;6;26;26;;2652748000000;IV;
109103;ȘISEȘTI;437325;24;109096;22;3;3;6;26;2652748;1011606;2652748311622;IV;
109112;BONTĂIENI;437326;24;109096;23;3;3;6;26;2652748;3001348;2652748701349;V;
109121;CETĂȚELE;437327;24;109096;23;3;3;6;26;2652748;3002547;2652748702548;V;
109130;DĂNEȘTI;437328;24;109096;23;3;3;6;26;2652748;3003842;2652748703847;V;
109149;NEGREIA;437329;24;109096;23;3;3;6;26;2652748;3007939;2652748707950;V;
109158;PLOPIȘ;437331;24;109096;23;3;3;6;26;2652748;3009023;2652748709035;V;
109167;ȘURDEȘTI;437332;24;109096;23;3;3;6;26;2652748;3011726;2652748711743;V;
106648;VADU IZEI;0;24;243;3;2;3;6;26;26;;2652971000000;IV;
106657;VADU IZEI;437365;24;106648;22;3;3;6;26;2652971;1012611;2652971312627;IV;
106666;VALEA STEJARULUI;437366;24;106648;23;3;3;6;26;2652971;3012977;2652971712992;V;
109354;VALEA CHIOARULUI;0;24;243;3;2;3;6;26;26;;2652981000000;IV;
109363;VALEA CHIOARULUI;437370;24;109354;22;3;3;6;26;2652981;1012705;2652981312721;IV;
109372;CURTUIUȘU MARE;437371;24;109354;23;3;3;6;26;2652981;3003751;2652981703755;V;
109381;DURUȘA;437372;24;109354;23;3;3;6;26;2652981;3004485;2652981704490;V;
109390;FERICEA;437373;24;109354;23;3;3;6;26;2652981;3004699;2652981704704;V;
109407;MESTEACĂN;437374;24;109354;23;3;3;6;26;2652981;3007387;2652981707400;V;
109416;VĂRAI;437376;24;109354;23;3;3;6;26;2652981;3013148;2652981713164;V;
109425;VIMA MICĂ;0;24;243;3;2;3;6;26;26;;2653091000000;IV;
109434;VIMA MICĂ;437380;24;109425;22;3;3;6;26;2653091;1013385;2653091313402;IV;
109443;ASPRA;437381;24;109425;23;3;3;6;26;2653091;3000350;2653091700351;V;
109452;DEALU CORBULUI;437382;24;109425;23;3;3;6;26;2653091;3003916;2653091703921;V;
109461;JUGĂSTRENI;437383;24;109425;23;3;3;6;26;2653091;3006409;2653091706417;V;
109470;PETERITEA;437384;24;109425;23;3;3;6;26;2653091;3008752;2653091708764;V;
109489;SĂLNIȚA;437386;24;109425;23;3;3;6;26;2653091;3010468;2653091710481;V;
109498;VIMA MARE;437387;24;109425;23;3;3;6;26;2653091;3013384;2653091713401;V;
109504;VIȘEU DE JOS;0;24;243;3;2;3;6;26;26;;2653099000000;IV;
109513;VIȘEU DE JOS;437390;24;109504;22;3;3;6;26;2653099;1013415;2653099313431;IV;
252;JUDEȚUL MEHEDINȚI;0;25;1;40;1;0;4;27;;;2700000000000;;
109773;MUNICIPIUL DROBETA-TURNU SEVERIN;0;25;252;1;2;1;4;27;27;;2711707000000;II;
109782;DROBETA-TURNU SEVERIN;0;25;109773;9;3;1;4;27;2711707;1004347;2711707104353;II;
109808;DUDAȘU SCHELEI;220001;25;109773;10;3;1;4;27;2711707;2004363;2711707504369;V;
109791;GURA VĂII;220002;25;109773;10;3;1;4;27;2711707;2005641;2711707505652;V;
109817;SCHELA CLADOVEI;220003;25;109773;10;3;1;4;27;2711707;2010715;2711707510729;V;
110063;MUNICIPIUL ORȘOVA;0;25;252;4;2;1;4;27;27;;2721730000000;II;
110072;ORȘOVA;225200;25;110063;9;3;1;4;27;2721730;1008345;2721730108358;II;
109924;ORAȘ BAIA DE ARAMĂ;0;25;252;2;2;1;4;27;27;;2731881000000;III;
109933;BAIA DE ARAMĂ;225100;25;109924;17;3;1;4;27;2731881;1000420;2731881200421;III;
109942;BRATILOVU;225101;25;109924;19;3;1;4;27;2731881;3001532;2731881601533;V;
109951;BREBINA;225102;25;109924;19;3;1;4;27;2731881;3001642;2731881601642;V;
109960;DEALU MARE;225103;25;109924;19;3;1;4;27;2731881;3003944;2731881603950;V;
109979;MĂRĂȘEȘTI;225104;25;109924;19;3;1;4;27;2731881;3007201;2731881607208;V;
109988;NEGOEȘTI;225105;25;109924;19;3;1;4;27;2731881;3007926;2731881607936;V;
109997;PISTRIȚA;225106;25;109924;19;3;1;4;27;2731881;3008922;2731881608934;V;
110009;STĂNEȘTI;225107;25;109924;19;3;1;4;27;2731881;3011188;2731881611205;V;
110018;TITERLEȘTI;225108;25;109924;19;3;1;4;27;2731881;3012066;2731881612083;V;
110116;ORAȘ STREHAIA;0;25;252;2;2;1;4;27;27;;2732039000000;III;
110125;STREHAIA;225300;25;110116;17;3;1;4;27;2732039;1011324;2732039211341;III;
110134;CIOCHIUȚA;225301;25;110116;18;3;1;4;27;2732039;2002793;2732039602795;V;
110143;COMANDA;225302;25;110116;18;3;1;4;27;2732039;2003117;2732039603119;V;
110152;HURDUCEȘTI;225303;25;110116;18;3;1;4;27;2732039;2005965;2732039605973;V;
110161;LUNCA BANULUI;225304;25;110116;18;3;1;4;27;2732039;2006815;2732039606824;V;
110198;MENȚI;225305;25;110116;19;3;1;4;27;2732039;3007340;2732039607349;V;
110205;MOTRULENI;225306;25;110116;19;3;1;4;27;2732039;3007743;2732039607752;V;
110170;SLĂTINICU MARE;225307;25;110116;18;3;1;4;27;2732039;2010987;2732039611003;V;
110189;SLĂTINICU MIC;225308;25;110116;18;3;1;4;27;2732039;2010988;2732039611004;V;
110214;STĂNCEȘTI;225309;25;110116;19;3;1;4;27;2732039;3011174;2732039611192;V;
110232;ORAȘ VÂNJU MARE;0;25;252;2;2;1;4;27;27;;2732070000000;III;
110241;VÂNJU MARE;225400;25;110232;17;3;1;4;27;2732070;1013237;2732070213253;III;
110250;BUCURA;225401;25;110232;19;3;1;4;27;2732070;3001756;2732070601757;V;
110269;NICOLAE BĂLCESCU;225402;25;110232;19;3;1;4;27;2732070;3008018;2732070608027;V;
110278;OREVIȚA MARE;225403;25;110232;19;3;1;4;27;2732070;3008325;2732070608337;V;
110287;TRAIAN;225404;25;110232;19;3;1;4;27;2732070;3012184;2732070612203;V;
110296;BALA;0;25;252;3;2;3;4;27;27;;2750112000000;IV;
110303;BALA;227010;25;110296;22;3;3;4;27;2750112;1000431;2750112300432;IV;
110312;BALA DE SUS;227011;25;110296;23;3;3;4;27;2750112;3000432;2750112700433;V;
110321;BRATEȘUL;227012;25;110296;23;3;3;4;27;2750112;3001527;2750112701528;V;
110330;BRATIVOEȘTI;227013;25;110296;23;3;3;4;27;2750112;3001533;2750112701534;V;
110349;CÂMPU MARE;227014;25;110296;23;3;3;4;27;2750112;3002351;2750112702351;V;
110358;CÂRȘU;227016;25;110296;23;3;3;4;27;2750112;3002414;2750112702415;V;
