Tip artera,Denumire artera,Numar,Codpostal,Sector,Oficiu distribuire
Strada,"Brezoianu Ion, actor",nr. 45-49,010134,1,București 15
Strada,"Brezoianu Ion, actor",nr. 16-24,010136,1,București 15
Strada,"Brezoianu Ion, actor",nr. 26-34,010137,1,București 15
Strada,"Brezoianu Ion, actor",nr. 36-42,010138,1,București 15
Strada,"Brezoianu Ion, actor",nr. 44-T,010139,1,București 15
Strada,Zalomit Z. Ion,,010151,1,București 15
Intrarea,Rigas,,010152,1,București 15
Intrarea,Eftimiu Victor,nr. 1-T,010153,1,București 15
Intrarea,Eftimiu Victor,nr. 2-T,010154,1,București 15
Strada,Știrbei Vodă,nr. 40,010114,1,București 15
Strada,Știrbei Vodă,nr. 42-54,010115,1,București 15
Strada,Știrbei Vodă,nr. 56-62,010116,1,București 15
Strada,Știrbei Vodă,nr. 64-88,010117,1,București 15
Strada,"Berthelot Henri Mathias, g-ral.",nr. 11-47,010164,1,București 15
Strada,"Berthelot Henri Mathias, g-ral.",nr. 49-69,010165,1,București 15
Strada,"Berthelot Henri Mathias, g-ral.",nr. 71-T,010166,1,București 15
Strada,"Berthelot Henri Mathias, g-ral.",nr. 14-32,010168,1,București 15
Strada,"Berthelot Henri Mathias, g-ral.",nr. 34-50,010169,1,București 15
Strada,"Berthelot Henri Mathias, g-ral.",nr. 52-82,010171,1,București 15
Strada,"Berthelot Henri Mathias, g-ral.",nr. 84-T,010172,1,București 15
Intrarea,Sfântul Sava,,010173,1,București 15
Strada,Haret Spiru,nr. 1-T,010174,1,București 15
Strada,Haret Spiru,nr. 2-8,010175,1,București 15
Strada,Haret Spiru,nr. 10-T,010176,1,București 15
Strada,Puțul cu Plopi,nr. 1-T,010177,1,București 15
Strada,Puțul cu Plopi,nr. 2-T,010178,1,București 15
Strada,Astronomului,,010179,1,București 15
Calea,Victoriei,nr. 67-81,010065,1,București 15
Calea,Victoriei,nr. 83-85,010066,1,București 15
Calea,Victoriei,nr. 87-93,010067,1,București 15
Calea,Victoriei,nr. 95-105,010068,1,București 15
Calea,Victoriei,nr. 107-109,010069,1,București 15
Strada,Luterană,nr. 1-T,010161,1,București 15
Strada,Luterană,nr. 2-T,010162,1,București 15
Strada,"Berthelot Henri Mathias, g-ral.",nr. 1-9,010163,1,București 15
Strada,"Berthelot Henri Mathias, g-ral.",nr. 2-12,010167,1,București 15
Strada,"Cobălcescu Grigore, prof.",nr. 1-13,010191,1,București 15
Strada,"Cobălcescu Grigore, prof.",nr. 15-37,010192,1,București 15
Strada,"Cobălcescu Grigore, prof.",nr. 39-T,010193,1,București 15
Strada,"Cobălcescu Grigore, prof.",nr. 2-10,010194,1,București 15
Strada,"Cobălcescu Grigore, prof.",nr. 12-28,010195,1,București 15
Strada,"Cobălcescu Grigore, prof.",nr. 30-T,010196,1,București 15
Strada,"Cristescu Constantin, g-ral.",nr. 1-T,010197,1,București 15
Strada,"Cristescu Constantin, g-ral.",nr. 2-T,010198,1,București 15
Strada,Lazăr Gheorghe,nr. 1-T,010201,1,București 15
Strada,Lazăr Gheorghe,nr. 2-T,010202,1,București 15
Strada,Ostașilor,nr. 1-T,010203,1,București 15
Strada,Ostașilor,nr. 2-6,010204,1,București 15
Strada,Ostașilor,nr. 8-T,010205,1,București 15
Strada,Slavici Ion,nr. 1-T,010206,1,București 15
Strada,Slavici Ion,nr. 2-T,010207,1,București 15
Strada,Știrbei Vodă,nr. 31-41,010102,1,București 15
Strada,Știrbei Vodă,nr. 43-55,010103,1,București 15
Strada,Știrbei Vodă,nr. 57-59,010104,1,București 15
Strada,Știrbei Vodă,nr. 61-71,010105,1,București 15
Strada,Știrbei Vodă,nr. 73-83,010106,1,București 15
Strada,Știrbei Vodă,nr. 85-89,010107,1,București 15
Strada,Știrbei Vodă,nr. 90-96,010118,1,București 15
Strada,Știrbei Vodă,nr. 98-148,010119,1,București 15
Intrarea,Știrbei Vodă,,010124,1,București 15
Bulevardul,Schitu Măgureanu,nr. 5-15,010181,1,București 15
Bulevardul,Schitu Măgureanu,nr. 17-25,010182,1,București 15
Bulevardul,Schitu Măgureanu,nr. 27-33,010183,1,București 15
Bulevardul,Schitu Măgureanu,nr. 35-53,010184,1,București 15
Bulevardul,Schitu Măgureanu,nr. 55-T,010185,1,București 15
Bulevardul,Schitu Măgureanu,nr. 10-T,010186,1,București 15
Strada,"Stahi D. Constantin, pictor",nr. 1-T,010187,1,București 15
Strada,"Stahi D. Constantin, pictor",nr. 2-T,010188,1,București 15
Splaiul,Independenței,nr. 88-94,050089,5,București 15
Bulevardul,Kogălniceanu Mihail,nr. 32-46,050107,5,București 15
Bulevardul,Kogălniceanu Mihail,nr. 48-T,050108,5,București 15
Strada,Știrbei Vodă,nr. 91-107,010108,1,București 15
Strada,Știrbei Vodă,nr. 109-T,010109,1,București 15
Strada,Știrbei Vodă,nr. 150-168,010121,1,București 15
Strada,Știrbei Vodă,nr. 170-174,010122,1,București 15
Strada,Știrbei Vodă,nr. 176-T,010123,1,București 15
Piața,Ionesco Eugen,,010125,1,București 15
Calea,Plevnei,nr. 33-51,010222,1,București 15
Calea,Plevnei,nr. 53-63,010223,1,București 15
Calea,Plevnei,nr. 38-48,010233,1,București 15
Calea,Plevnei,nr. 50-60,010234,1,București 15
Calea,Plevnei,nr. 62-86,010235,1,București 15
Strada,Berzei,nr. 1-39,010251,1,București 15
Strada,Berzei,nr. 2,010255,1,București 15
Strada,Berzei,nr. 4-16,010256,1,București 15
Strada,Berzei,nr. 18-34,010257,1,București 15
Intrarea,Ezăreni,,010258,1,București 15
Piața,Cioran Emil,,010259,1,București 15
Strada,Perlea Ionel,nr. 1-T,010208,1,București 15
Strada,Perlea Ionel,nr. 2-T,010209,1,București 15
Strada,Pompiliu Eliade,nr. 1-T,010211,1,București 15
Strada,Pompiliu Eliade,nr. 2-T,010212,1,București 15
Intrarea,Aurora,,010213,1,București 15
Strada,Bibicescu G. Ioan,,010214,1,București 15
Strada,Burada Theodor,,010215,1,București 15
Strada,Pârvan Vasile,,010216,1,București 15
Strada,Sfântul Constantin,nr. 1-T,010217,1,București 15
Strada,Sfântul Constantin,nr. 2-8,010218,1,București 15
Strada,Sfântul Constantin,nr. 10-T,010219,1,București 15
Calea,Plevnei,nr. 7-31,010221,1,București 15
Calea,Plevnei,nr. 12-16,010231,1,București 15
Calea,Plevnei,nr. 18-36,010232,1,București 15
Bulevardul,Maniu Iuliu,nr. 5-7,061072,6,București 16
Bulevardul,Maniu Iuliu,nr. 9-11,061073,6,București 16
Bulevardul,Maniu Iuliu,nr. 13,061074,6,București 16
Bulevardul,Maniu Iuliu,nr. 15-17,061075,6,București 16
Bulevardul,Maniu Iuliu,nr. 19-49,061076,6,București 16
Strada,Lujerului,nr. 1-13,061131,6,București 16
Strada,Lujerului,nr. 2-6,061133,6,București 16
Strada,Lujerului,nr. 8-26,061134,6,București 16
Strada,Cetățuia,nr. 1-T,060831,6,București 16
Bulevardul,Maniu Iuliu,nr. 6-12,061103,6,București 16
Bulevardul,Maniu Iuliu,nr. 14,061104,6,București 16
Bulevardul,Maniu Iuliu,nr. 16,061105,6,București 16
Bulevardul,Maniu Iuliu,nr. 18-20,061106,6,București 16
Bulevardul,Maniu Iuliu,nr. 22-50,061107,6,București 16
Strada,Veteranilor,nr. 2-4,060922,6,București 16
Strada,Veteranilor,nr. 6-10,060923,6,București 16
Strada,Peștera Dâmbovicioara,,060925,6,București 16
Strada,Partizanilor,nr. 1-T,060926,6,București 16
Strada,Partizanilor,nr. 2-T,060927,6,București 16
Intrarea,Partizanilor,,060928,6,București 16
Bulevardul,Uverturii,nr. 1-45,060931,6,București 16
Bulevardul,Uverturii,nr. 2-6,060941,6,București 16
Bulevardul,Uverturii,nr. 8-10,060942,6,București 16
Intrarea,Bărbuncului,,061051,6,București 16
Strada,Furnicii,,061052,6,București 16
Intrarea,Mahonului,,061053,6,București 16
Strada,Valea Ursului,,061055,6,București 16
Strada,Veteranilor,nr. 1-T,060921,6,București 16
Strada,Veteranilor,nr. 12-T,060924,6,București 16
Bulevardul,Uverturii,nr. 47-55,060932,6,București 16
Bulevardul,Uverturii,nr. 57-75,060933,6,București 16
Bulevardul,Uverturii,nr. 77-83,060934,6,București 16
Bulevardul,Uverturii,nr. 85-87,060935,6,București 16
Intrarea,Bizonului,,061061,6,București 16
Intrarea,Bobocului,,061062,6,București 16
Intrarea,Electricienilor,,061063,6,București 16
Intrarea,Frăției,,061064,6,București 16
Strada,Rădăuțeanu Isaia,,061065,6,București 16
Intrarea,Visului,,061066,6,București 16
Strada,Dezrobirii,nr. 2-12,060985,6,București 16
Strada,Dezrobirii,nr. 14-16,060986,6,București 16
Strada,Dezrobirii,nr. 18-38,060987,6,București 16
Strada,Dezrobirii,nr. 40-42,060988,6,București 16
Strada,Dezrobirii,nr. 44-46,060989,6,București 16
Strada,Dezrobirii,nr. 48-50,060991,6,București 16
Strada,Dezrobirii,nr. 52-88,060992,6,București 16
Bulevardul,Maniu Iuliu,nr. 78-92,061111,6,București 16
Bulevardul,Maniu Iuliu,nr. 94-100,061112,6,București 16
Bulevardul,Maniu Iuliu,nr. 102-104,061113,6,București 16
Bulevardul,Maniu Iuliu,nr. 106-134,061114,6,București 16
Bulevardul,Maniu Iuliu,nr. 65,061085,6,București 16
Strada,Roșiori de Vede,nr. 1,061207,6,București 16
Strada,Roșiori de Vede,nr. 3-T,061208,6,București 16
Strada,Roșiori de Vede,nr. 2-T,061209,6,București 16
Strada,"Calboreanu George, actor",,061213,6,București 16
