"Judet","Localitate","Tip artera","Denumire artera","Numar/Bloc","Codpostal"
"Satu Mare","Satu Mare","Strada","Digului","","440157"
"Satu Mare","Satu Mare","Strada","Dunării","nr. 1-15","440157"
"Satu Mare","Satu Mare","Aleea","Timișului","nr. 10-T","440157"
"Satu Mare","Satu Mare","Drumul","Carei","bl. C27-C49","440160"
"Satu Mare","Satu Mare","Strada","Iasomiei","","440161"
"Satu Mare","Satu Mare","Aleea","Universului","bl. B2-T","440161"
"Satu Mare","Satu Mare","Bulevardul","Muncii","bl. H37-T, H40-T","440162"
"Satu Mare","Satu Mare","Strada","Brândușa","bl. G1-G15; G2-G14","440164"
"Satu Mare","Satu Mare","Strada","Mușețel","","440164"
"Satu Mare","Satu Mare","Strada","Aurora","bl. E1-E17; E2-E16","440168"
"Satu Mare","Satu Mare","Drumul","Carei","bl. C1-C13","440168"
"Satu Mare","Satu Mare","Strada","Astronauților","bl. A1-T","440169"
"Satu Mare","Satu Mare","Aleea","Narcisei","","440169"
"Satu Mare","Satu Mare","Aleea","Constelației","","440170"
"Satu Mare","Satu Mare","Bulevardul","Muncii","bl. HO; H1-H23, H2-H26","440170"
"Satu Mare","Satu Mare","Strada","Zenit","","440174"
"Satu Mare","Satu Mare","Strada","Brândușa","bl. G16-T; G17-T","440176"
"Satu Mare","Satu Mare","Strada","Crizantemei","","440177"
"Satu Mare","Satu Mare","Strada","Măcieșului","","440177"
"Satu Mare","Satu Mare","Strada","Aurora","bl. E19-T; E18-T","440180"
"Satu Mare","Satu Mare","Drumul","Carei","bl. C15-C25","440180"
"Satu Mare","Satu Mare","Strada","Astronauților","bl. A2-T","440181"
"Satu Mare","Satu Mare","Bulevardul","Muncii","bl. H25-H35, H28-H38","440181"
"Satu Mare","Satu Mare","Piața","Rodului","","440181"
"Satu Mare","Satu Mare","Strada","Armoniei","","440183"
"Satu Mare","Satu Mare","Aleea","Pompierului","","440183"
"Satu Mare","Satu Mare","Aleea","Universului","bl. B1-T","440183"
"Satu Mare","Satu Mare","Strada","Crapului","","440188"
"Satu Mare","Satu Mare","Strada","Râtu Mare","nr. 51-T; 52-T","440188"
"Satu Mare","Satu Mare","Strada","Recoltei","","440188"
"Satu Mare","Satu Mare","Drumul","Carei","bl. C51-C55","440189"
"Satu Mare","Satu Mare","Strada","Făgărașului","","440189"
"Satu Mare","Satu Mare","Strada","Gellért Sándor","","440189"
"Satu Mare","Satu Mare","Strada","Andron Ioniță","","440190"
"Satu Mare","Satu Mare","Strada","Bibanului","","440190"
"Satu Mare","Satu Mare","Strada","Csipler Sándor","","440190"
"Satu Mare","Satu Mare","Strada","Mărcuș Ștefan","","440190"
"Satu Mare","Satu Mare","Strada","Miclea Ioan","","440190"
"Satu Mare","Satu Mare","Strada","Szilágyi Domokos","","440190"
"Satu Mare","Satu Mare","Strada","Ștețiu Ștefan","","440190"
"Satu Mare","Satu Mare","Drumul","Carei","nr. 57-79","440277"
"Satu Mare","Satu Mare","Drumul","Carei","nr. 81-T; 162-T","440278"
"Satu Mare","Satu Mare","Aleea","Milcov","nr. 1-3; 2-T","440192"
"Satu Mare","Satu Mare","Strada","Prahova","nr. 1-T","440192"
"Satu Mare","Satu Mare","Strada","Ravensburg","","440192"
"Satu Mare","Satu Mare","Strada","Arinului","nr. 18-T","440193"
"Satu Mare","Satu Mare","Aleea","Oituz","","440193"
"Satu Mare","Satu Mare","Aleea","Trotușului","","440193"
"Satu Mare","Satu Mare","Bulevardul","Cloșca","nr. 59-T; 72, 74","440196"
"Satu Mare","Satu Mare","Strada","Pop Dariu","nr. 1-T; 2-T (case)","440196"
"Satu Mare","Satu Mare","Strada","Prahova","nr. 32-T","440196"
"Satu Mare","Satu Mare","Strada","Mărăști","","440197"
"Satu Mare","Satu Mare","Strada","Prunilor","","440197"
"Satu Mare","Satu Mare","Strada","Bolintineanu Dimitrie","","440199"
"Satu Mare","Satu Mare","Strada","Dunării","nr. 2-T","440199"
"Satu Mare","Satu Mare","Strada","Inăului","","440199"
"Satu Mare","Satu Mare","Strada","Nouă","","440199"
"Satu Mare","Satu Mare","Strada","Vânătorilor","","440199"
"Satu Mare","Satu Mare","Strada","Magnoliei","nr. 1-25; 2-6","440200"
"Satu Mare","Satu Mare","Aleea","Mureș","nr. 2, 4","440208"
"Satu Mare","Satu Mare","Strada","Pop Dariu","bl. 5, 5A","440208"
"Satu Mare","Satu Mare","Strada","Prahova","bl. 1A, 1B, 1C","440202"
"Satu Mare","Satu Mare","Drumul","Carei","bl. C2-C22","440203"
"Satu Mare","Satu Mare","Drumul","Carei","nr. 24-32","440203"
"Satu Mare","Satu Mare","Strada","Arinului","bl. 4","440204"
"Satu Mare","Satu Mare","Aleea","Milcov","nr. 5-T","440204"
"Satu Mare","Satu Mare","Aleea","Ozana","","440204"
"Satu Mare","Satu Mare","Aleea","Târnavei","nr. 1-5; 2, 4, 10","440207"
"Satu Mare","Satu Mare","Bulevardul","Cloșca","nr. 43-57; 76-T","440209"
"Satu Mare","Satu Mare","Strada","Teodoroiu Ecaterina","","440209"
"Satu Mare","Satu Mare","Strada","Bucovina","","440210"
"Satu Mare","Satu Mare","Strada","Gara Ferăstrău","","440210"
"Satu Mare","Satu Mare","Strada","Lipatti Dinu","nr. 23-T; 26-T","440210"
"Satu Mare","Satu Mare","Strada","Balta Blondă","","440211"
"Satu Mare","Satu Mare","Bulevardul","Cloșca","nr. 2-70","440214"
"Satu Mare","Satu Mare","Strada","Înfrățirii","","440214"
"Satu Mare","Satu Mare","Strada","Pandurilor","","440214"
"Satu Mare","Satu Mare","Strada","Rosetti C. A.","","440214"
"Satu Mare","Satu Mare","Strada","Aron Pumnul","","440215"
"Satu Mare","Satu Mare","Strada","Lipatti Dinu","nr. 1-21; 2-24","440215"
"Satu Mare","Satu Mare","Strada","Solidarității","","440215"
"Satu Mare","Satu Mare","Strada","Baladei","","440216"
"Satu Mare","Satu Mare","Strada","Basarabia","","440216"
"Satu Mare","Satu Mare","Strada","Dâmbovița","","440216"
"Satu Mare","Satu Mare","Strada","Mal Stâng Someș","","440216"
"Satu Mare","Satu Mare","Strada","Uzinei","","440216"
"Satu Mare","Satu Mare","Piața","Boitor George","","440217"
"Satu Mare","Satu Mare","Bulevardul","Goga Octavian","nr. 1-T; 2-T (case)","440217"
"Satu Mare","Satu Mare","Strada","Muncitorilor","","440217"
"Satu Mare","Satu Mare","Strada","Zimbrului","","440217"
"Satu Mare","Satu Mare","Strada","Dacia","","440218"
"Satu Mare","Satu Mare","Strada","Mihnea Vodă","","440218"
"Satu Mare","Satu Mare","Strada","Moșoiu Traian, general","","440218"
"Satu Mare","Satu Mare","Strada","Brașov","","440222"
"Satu Mare","Satu Mare","Strada","Crișului","bl. UC9-T; UC10-T","440222"
"Satu Mare","Satu Mare","Strada","Someșului","bl. US15-T; US14-T","440222"
"Satu Mare","Satu Mare","Strada","Jocului","","440223"
"Satu Mare","Satu Mare","Strada","Belșugului","bl. UB16-T; UB19-T","440224"
"Satu Mare","Satu Mare","Strada","Bulgăr Gheorghe, istoric literar","","440224"
"Satu Mare","Satu Mare","Strada","Calderon Jean Louis","","440224"
"Satu Mare","Satu Mare","Strada","Jubileului","bl. UO20-T","440224"
"Satu Mare","Satu Mare","Strada","Jubileului","nr. 11-T (case)","440224"
"Satu Mare","Satu Mare","Strada","Pintescu Alexandru, scriitor","","440224"
"Satu Mare","Satu Mare","Strada","Triumfului","","440224"
"Satu Mare","Satu Mare","Bulevardul","Blaga Lucian","bl. UU1-UU13; UU2-UU14","440227"
"Satu Mare","Satu Mare","Bulevardul","Blaga Lucian","nr. 1-35; 2-34 (case)","440227"
"Satu Mare","Satu Mare","Bulevardul","Goga Octavian","bl. 1-T; 2-T","440229"
"Satu Mare","Satu Mare","Strada","Ostrovului","","440230"
"Satu Mare","Satu Mare","Aleea","Clăbucet","","440233"
"Satu Mare","Satu Mare","Strada","Păulești","bl. 3","440233"
"Satu Mare","Satu Mare","Aleea","Postăvaru","","440234"
"Satu Mare","Satu Mare","Bulevardul","Blaga Lucian","bl. CU36-CU52","440237"
"Satu Mare","Satu Mare","Bulevardul","Blaga Lucian","nr. 37-137; 36-218 (case)","440237"
"Satu Mare","Satu Mare","Strada","Ambudului","bl. CA1-T, CA2-CA28","440238"
"Satu Mare","Satu Mare","Strada","Ambudului","nr. 2-24 (case)","440238"
"Satu Mare","Satu Mare","Strada","Dorna","bl. CD1-T","440238"
"Satu Mare","Satu Mare","Strada","Ganea","bl. CG19-T, CG34-T","440239"
"Satu Mare","Satu Mare","Strada","Ganea","nr. 33B (case)","440239"
"Satu Mare","Satu Mare","Strada","Herța","","440239"
"Satu Mare","Satu Mare","Strada","Russo Alecu","","440239"
"Satu Mare","Satu Mare","Strada","Cibinului","bl. CE9-CE13; CE20-T","440240"
"Satu Mare","Satu Mare","Strada","Fântânele","bl. CF2-CF16","440240"
"Satu Mare","Satu Mare","Strada","Ciocârliei","","440243"
"Satu Mare","Satu Mare","Strada","Crângului","","440243"
"Satu Mare","Satu Mare","Strada","Dorobanților","","440243"
"Satu Mare","Satu Mare","Strada","Privighetorii","","440243"
"Satu Mare","Satu Mare","Strada","Zefirului","","440243"
"Satu Mare","Satu Mare","Strada","Beregovo","","440244"
"Satu Mare","Satu Mare","Strada","Căprioarei","","440244"
"Satu Mare","Satu Mare","Strada","Floare de Colț","","440244"
"Satu Mare","Satu Mare","Strada","Scurtu Vasile","","440244"
"Satu Mare","Satu Mare","Strada","Busuiocului","","440245"
"Satu Mare","Satu Mare","Strada","Curtuiuș I","","440245"
"Satu Mare","Satu Mare","Strada","Ujgorod","","440245"
"Satu Mare","Satu Mare","Strada","Agricultorilor","","440246"
"Satu Mare","Satu Mare","Strada","Curtuiuș IV","","440246"
"Satu Mare","Satu Mare","Strada","Râtu Militari","","440246"
"Satu Mare","Satu Mare","Bulevardul","Blaga Lucian","nr. 139-T; 220-T (case)","440247"
"Satu Mare","Satu Mare","Strada","Parc Industrial Sud","","440247"
"Satu Mare","Satu Mare","Bulevardul","Blaga Lucian","bl. UU22-UU26","440250"
"Satu Mare","Satu Mare","Strada","Păulești","bl. UP2-UP34","440250"
"Satu Mare","Satu Mare","Strada","Păulești","nr. 1-T; 2-T (case)","440250"
"Satu Mare","Satu Mare","Aleea","Caritas","","440251"
"Satu Mare","Satu Mare","Strada","Turului","","440251"
"Satu Mare","Satu Mare","Strada","Vulcan","","440251"
"Satu Mare","Satu Mare","Strada","Amațului","","440252"
"Satu Mare","Satu Mare","Strada","Ambudului","nr. 26-T (case)","440252"
"Satu Mare","Satu Mare","Strada","Porumbescu Ciprian","","440252"
"Satu Mare","Satu Mare","Strada","Ruleanu Octavian","","440252"
"Satu Mare","Satu Mare","Strada","Alexandrescu Grigore","","440254"
"Satu Mare","Satu Mare","Strada","Crișului","nr. 1-T; 2-T (case)","440254"
"Satu Mare","Satu Mare","Strada","Dima","nr. 1-T; 2-T (case)","440254"
"Satu Mare","Satu Mare","Strada","Măcinului","nr. 1-T; 2-T (case)","440254"
"Satu Mare","Satu Mare","Strada","Păpădiei","","440254"
"Satu Mare","Satu Mare","Strada","Someșului","nr. 1-3; 2-4 (case)","440254"
"Satu Mare","Satu Mare","Strada","Belșugului","bl. UB1-UB9","440253"
"Satu Mare","Satu Mare","Strada","Bobocului","bl. UK21-T","440253"
"Satu Mare","Satu Mare","Strada","Jubileului","bl. UO2-UO10","440253"
"Satu Mare","Satu Mare","Strada","Sălăgean Viorel, ziarist","","440253"
"Satu Mare","Satu Mare","Strada","Vasile Lupu","bl. UE8-T","440253"
"Satu Mare","Satu Mare","Strada","Vidu Ion","bl. UA1-T","440253"
"Satu Mare","Satu Mare","Strada","Bobocului","bl. UK1-UK19; UK2-T","440258"
"Satu Mare","Satu Mare","Strada","Crișului","bl. UC1-UC7; UC2-UC8","440259"
"Satu Mare","Satu Mare","Strada","Dima","bl. UD1-UD7; UD2-UD6","440259"
"Satu Mare","Satu Mare","Strada","Homorodului","nr. 1-T","440259"
"Satu Mare","Satu Mare","Strada","Lucernei","","440259"
"Satu Mare","Satu Mare","Strada","Nectarului","","440260"
"Satu Mare","Satu Mare","Strada","Someșului","bl. US1-US13; US4-US12","440260"
"Satu Mare","Satu Mare","Strada","Vidu Ion","bl. UA2-T","440260"
"Satu Mare","Satu Mare","Strada","Belșugului","bl. UB2-UB14; UB11-UB17","440261"
"Satu Mare","Satu Mare","Strada","Jubileului","bl. UO12-UO18","440261"
"Satu Mare","Satu Mare","Strada","Jubileului","nr. 1-9 (case)","440261"
"Satu Mare","Satu Mare","Strada","Nucului","","440261"
"Satu Mare","Satu Mare","Strada","Páskándi Géza, scriitor","","440261"
"Satu Mare","Satu Mare","Strada","Teleki Blanka","","440261"
"Satu Mare","Satu Mare","Strada","Vasile Lupu","bl. UE2-UE6","440261"
"Satu Mare","Satu Mare","Strada","Cerbului","","440264"
"Satu Mare","Satu Mare","Strada","Grigorescu Nicolae, pictor","","440264"
"Satu Mare","Satu Mare","Strada","Olteniei","","440264"
"Satu Mare","Satu Mare","Strada","Bartok Bela","","440265"
"Satu Mare","Satu Mare","Strada","Ferăstrău","","440265"
"Satu Mare","Satu Mare","Strada","Lăpușului","","440265"
"Satu Mare","Satu Mare","Strada","Danton","","440266"
"Satu Mare","Satu Mare","Strada","Luchian Ștefan","","440266"
"Satu Mare","Satu Mare","Strada","Pintea Haiducul","","440266"
"Satu Mare","Satu Mare","Strada","Bucegi","","440267"
"Satu Mare","Satu Mare","Strada","Grozăvescu Traian","","440267"
"Satu Mare","Satu Mare","Strada","Pop de Băsești George","","440267"
"Satu Mare","Satu Mare","Strada","Babeș Victor","","440268"
"Satu Mare","Satu Mare","Strada","Moților","","440268"
"Satu Mare","Satu Mare","Strada","Vulturului","","440268"
"Satu Mare","Satu Mare","Bulevardul","Blaga Lucian","bl. CU2-CU34, UU28-UU40","440271"
"Satu Mare","Satu Mare","Strada","Ganea","bl. CG1-CG17; CG2-CG32","440272"
"Satu Mare","Satu Mare","Strada","Bârgăului","","440273"
"Satu Mare","Satu Mare","Strada","Codrului","","440273"
"Satu Mare","Satu Mare","Strada","Dorna","bl. CD2-T","440273"
"Satu Mare","Satu Mare","Strada","Cibinului","bl. CE15-T","440274"
"Satu Mare","Satu Mare","Strada","Cibinului","bl. CE1-CE7, CE2-CE18","440274"
"Satu Mare","Satu Mare","Strada","Fântânele","bl. CF1-T, CF18-T","440274"
"Satu Mare","Satu Mare","Strada","Homorodului","bl. CH2-T","440274"
"Satu Mare","Satu Mare","Bulevardul","Transilvania","bl. 1-7; 2-8","440007"
"Satu Mare","Satu Mare","Strada","Centru Nou","","440013"
"Satu Mare","Satu Mare","Strada","Micu Klein","","440013"
"Satu Mare","Satu Mare","Bulevardul","Transilvania","bl. C13-C29; C10-C28","440013"
"Satu Mare","Satu Mare","Strada","Fântânii","","440032"
"Satu Mare","Satu Mare","Piața","Romană","bl. D1, D3","440032"
"Satu Mare","Satu Mare","Bulevardul","Transilvania","nr. 1-T (case)","440032"
"Satu Mare","Satu Mare","Strada","Florilor","","440033"
"Satu Mare","Satu Mare","Strada","Oltului","","440033"
"Satu Mare","Satu Mare","Strada","Vuia Traian","","440033"
"Satu Mare","Satu Mare","Strada","Botizului","bl. 2-26","440101"
"Satu Mare","Satu Mare","Strada","Botizului","nr. 1-49","440101"
"Satu Mare","Satu Mare","Strada","Garofiței","","440101"
"Satu Mare","Satu Mare","Strada","Griviței","nr. 1-3; 2","440101"
"Satu Mare","Satu Mare","Strada","József Áttila","","440101"
"Satu Mare","Satu Mare","Strada","Speranța Teodor","","440101"
"Satu Mare","Satu Mare","Strada","Fabricii","nr. 48-T","440108"
"Satu Mare","Satu Mare","Strada","Griviței","nr. 5-T; 4-T","440108"
"Satu Mare","Satu Mare","Strada","Luceafărului","nr. 25-T; 16-T","440108"
"Satu Mare","Satu Mare","Strada","Maiorescu Titu","","440108"
"Satu Mare","Satu Mare","Strada","Ureche Grigore","nr. 1-31; 2-42","440108"
"Satu Mare","Satu Mare","Strada","Caragiale Ion Luca","","440109"
"Satu Mare","Satu Mare","Strada","Orientului","","440109"
"Satu Mare","Satu Mare","Strada","Ardealului","","440086"
"Satu Mare","Satu Mare","Piața","Saligny Anghel","","440086"
"Satu Mare","Satu Mare","Strada","Saligny Anghel","","440086"
"Satu Mare","Satu Mare","Strada","Teilor","nr. 2-10, 16-T","440086"
"Satu Mare","Satu Mare","Strada","Călinescu George","nr. 43-T; 68-T","440132"
"Satu Mare","Satu Mare","Aleea","Humulești","nr. 1-7; 2, 4","440132"
"Satu Mare","Satu Mare","Aleea","Ilișești","","440132"
"Satu Mare","Satu Mare","Strada","Capricornului","","440163"
"Satu Mare","Satu Mare","Bulevardul","Sănătății","bl. K30-T","440163"
"Satu Mare","Satu Mare","Bulevardul","Lalelei","","440167"
"Satu Mare","Satu Mare","Bulevardul","Sănătății","bl. K2-K16","440171"
"Satu Mare","Satu Mare","Strada","Rozmarin","","440175"
"Satu Mare","Satu Mare","Bulevardul","Sănătății","bl. K19-T","440175"
"Satu Mare","Satu Mare","Aleea","Proiectantului","","440182"
"Satu Mare","Satu Mare","Bulevardul","Sănătății","bl. K1-K17; K18-28","440182"
"Satu Mare","Satu Mare","Strada","Arinului","nr. 1-T; 2-16 (case)","440186"
"Satu Mare","Satu Mare","Strada","Bradului","","440186"
"Satu Mare","Satu Mare","Strada","Fagului","","440186"
"Satu Mare","Satu Mare","Drumul","Carei","nr. 34-160","440187"
"Satu Mare","Satu Mare","Strada","Mesteacănului","","440187"
"Satu Mare","Satu Mare","Strada","Pinului","","440187"
"Satu Mare","Satu Mare","Strada","Platanului","","440187"
"Satu Mare","Satu Mare","Strada","Depozitelor","","440198"
"Satu Mare","Satu Mare","Strada","Energiei","","440198"
"Satu Mare","Satu Mare","Strada","Râtu Mare","nr. 1-49; 2-50","440198"
"Satu Mare","Satu Mare","Strada","Magnoliei","nr. 27-T; 8-T","440201"
"Satu Mare","Satu Mare","Bulevardul","Blaga Lucian","bl. UU16-UU20","440221"
"Satu Mare","Satu Mare","Bulevardul","Independenței","bl. UH2-T","440221"
"Satu Mare","Satu Mare","Piața","Soarelui","","440221"
"Satu Mare","Satu Mare","Strada","Anderco Ștefan","","440228"
"Satu Mare","Satu Mare","Strada","Iza","","440228"
"Satu Mare","Satu Mare","Strada","Lebedei","","440228"
"Satu Mare","Satu Mare","Strada","Sadoveanu Mihail","","440228"
"Satu Mare","Satu Mare","Strada","Șantierului","","440228"
"Satu Mare","Satu Mare","Bulevardul","Independenței","bl. UH1-T","440257"
"Satu Mare","Satu Mare","Strada","Măcinului","bl. UM1, UM2, UM4","440257"
"Sălaj","Zalău","Strada","Maxim Constantin, căpitan","","450006"
"Sălaj","Zalău","Strada","Șaguna Andrei","nr. 1-T; 2-82","450006"
"Sălaj","Zalău","Strada","Goga Octavian","","450007"
"Sălaj","Zalău","Strada","Nouă","","450007"
"Sălaj","Zalău","Aleea","Nucilor","","450007"
"Sălaj","Zalău","Strada","Rebreanu Liviu","","450007"
"Sălaj","Zalău","Strada","Coposu Corneliu","nr. 1-77 (case)","450008"
"Sălaj","Zalău","Strada","1 Mai","","450009"
"Sălaj","Zalău","Strada","Endre Ady","","450009"
"Sălaj","Zalău","Strada","Slavici Ioan","","450009"
"Sălaj","Zalău","Strada","Kossuth Lajos","","450010"
"Sălaj","Zalău","Strada","Alexandru Ioan Cuza","","450012"
"Sălaj","Zalău","Strada","Iancu de Hunedoara","","450012"
"Sălaj","Zalău","Strada","Petru Rareș","","450012"
"Sălaj","Zalău","Strada","Ștefan cel Mare","","450012"
"Sălaj","Zalău","Bulevardul","Mihai Viteazul","nr. 2-8","450015"
"Sălaj","Zalău","Bulevardul","Mihai Viteazul","nr. 1-5","450015"
"Sălaj","Zalău","Piața","Maniu Iuliu","","450016"
"Sălaj","Zalău","Strada","Coposu Corneliu","bl. 3-21; 2-22","450018"
"Sălaj","Zalău","Strada","Coposu Corneliu","nr. 22-94 (case)","450018"
"Sălaj","Zalău","Strada","Olarilor","","450019"
"Sălaj","Zalău","Strada","Pomilor","","450020"
"Sălaj","Zalău","Strada","Băii","","450021"
"Sălaj","Zalău","Strada","Bujor Gheorghe","","450021"
"Sălaj","Zalău","Bulevardul","Mihai Viteazul","nr. 7-17; 10-26","450025"
"Sălaj","Zalău","Strada","Vladimirescu Tudor","nr. 2-8","450026"
"Sălaj","Zalău","Strada","Lazăr Gheorghe","","450027"
"Sălaj","Zalău","Strada","Cerbului","nr. 1; 2","450030"
"Sălaj","Zalău","Strada","22 Decembrie 1989","","450031"
"Sălaj","Zalău","Strada","Stânei","","450031"
"Sălaj","Zalău","Strada","Merilor","","450034"
"Sălaj","Zalău","Strada","Câmpului","","450035"
"Sălaj","Zalău","Strada","Morii","","450035"
"Sălaj","Zalău","Strada","Pădurii","","450036"
"Sălaj","Zalău","Strada","Angelescu Constantin","","450037"
"Sălaj","Zalău","Strada","Argetoianu Constantin","","450037"
"Sălaj","Zalău","Strada","Averescu Alexandru","","450037"
"Sălaj","Zalău","Strada","Catargiu Lascăr","","450037"
"Sălaj","Zalău","Strada","Călinescu Armand ","","450037"
"Sălaj","Zalău","Strada","Ghica Ion","","450037"
"Sălaj","Zalău","Strada","Golescu Ștefan","","450037"
"Sălaj","Zalău","Strada","Iorga Nicolae","","450037"
"Sălaj","Zalău","Strada","Kogălniceanu Mihail","","450037"
"Sălaj","Zalău","Strada","Maiorescu Titu","","450037"
"Sălaj","Zalău","Strada","Sturdza A. Dimitrie","","450037"
"Sălaj","Zalău","Strada","Văitoianu Artur","","450037"
"Sălaj","Zalău","Piața","1 Decembrie 1918","nr. 1-T; 2-10","450041"
"Sălaj","Zalău","Strada","Titulescu Nicolae","","450042"
